,Source,Expected,Predicted
1617,"""It is nothing in comparison of Rosings, my lady, I dare say; but I assure you it is much larger than Sir William Lucas's.""","– Ce n’est rien en comparaison de Rosings, assurément, my lady ; mais je vous assure qu’il est beaucoup plus vaste que celui de sir William Lucas.","– C ’ est une comparaison peu plus grande que celle de Rosings , ma dame , je crois bien que je vous assure que c ’ est beaucoup plus que celle de sir William Lucas ."
1618,"""I will lie in wait for him better another time,"" he said, dropping his head.","« Je le guetterai mieux une autre fois, dit-il en baissant la tête.","-- Je me à l ' attendre davantage , dit - il en lui tendant la tête ."
1619,It seemed to stare at us out of its empty orbits.,Il nous regardait avec ses orbites caves.,Il semblait nous regarder par ses deux orbites vides et .
1620,"""For three weeks I have read them ten times over every day.",Depuis trois semaines je les ai relus dix fois par jour.,"– Pendant trois semaines , je les ai lu dix fois chaque jour ."
1621,"Then he shook hands with Mme. Rosemilly and his brother, asking:","Puis il serra la main de Mme Rosémilly, et celle de son frère en luidemandant:",Puis il serra la main avec Mme Rosémilly et son frère :
1622,"This idea delighted Madame Raquin and her son, but Therese remained silent.",Cette idée enchanta madame Raquin et son fils. Thérèse resta silencieuse.,Cette idée plut à Mme Raquin et à son fils ; mais Thérèse demeura silencieux .
1623,"He noticed suddenly that Madame de Renal was leaning upon his arm in a marked manner; this action horrified him, he repulsed her violently, freeing his arm from hers.","Il s’aperçut tout à coup que Mme de Rênal s’appuyait sur son bras d’une façon marquée ; ce mouvement lui fit horreur, il la repoussa avec violence et dégagea son bras.","Il remarqua tout à coup que Mme de Rênal s ’ appuyait sur son bras d ’ une façon aiguë ; cette action l ’ effraya , il la repoussa violemment , en se serrant le bras de la sienne ."
1624,"""Well?""",--Laquelle?,-- Eh bien ?
1625,"He smiled beneath it with a perfectly infantine sweetness, and his pale little face, whence drops were running, wore an expression of enjoyment and sleepiness.","Il souriait là-dessous avec une douceur tout enfantine, et sa petite figure pâle, où des gouttes ruisselaient, avait une expression de jouissance, d’accablement et de sommeil","Il souriait sous lui , d ’ une douceur toute , et sa petite figure pâle , d ’ où coulait des gouttes , avait l ’ expression de jouissance et de ."
1626,– Sa parole a dit : la prison ! et son regard : la mort !,"""His tongue said: Prison! His eyes: Death!""",""" His word has said : prison ; and his eyes : the death is in him !"""
1627,He wished to struggle on to the end.,Il voulait lutter jusqu'au bout.,Il voulut lutter jusqu ’ au bout .
1628,"He had a plump, monkish face, with black moustaches, and an unparalleled gravity; in other respects, a good carbonaro.","Il avait une grosse figure de moine, avec des moustaches noires, et une gravité sans pareille ; du reste, bon carbonaro.","Il avait une face grasse , , aux moustaches noires , un sérieux sans moustache , un digne ."
1629,"It is not true,"" said Milady, in a tone of voice so firm, and with a countenance so unchanged, that if d’Artagnan had not been in such perfect possession of the fact, he would have doubted.","-- Moi, non! cela n'est pas, dit Milady d'un ton de voix si ferme et d'un visage si impassible, que si d'Artagnan n'eût pas eu une certitude si parfaite, il eût douté.","-- Non , c ' est vrai , dit Milady d ' une voix si ferme et d ' un visage si éloigné , que si d ' Artagnan n ' eût point été si parfait en ce fait , il eût douté ."
1630,"""This matter has gone rather far,"" said my uncle.","-- Cette affaire est allée assez loin, dit mon oncle.","-- Cette affaire est allée un peu loin , dit mon oncle ."
1631,"We had arrived at the foot of a sturdy clump of dragon trees, which were splitting the rocks with exertions of their muscular roots, when Ned Land exclaimed:","Nous étions arrivés au pied d'un bouquet de dragonniers robustes, qui écartaient les roches sous l'effort de leurs musculeuses racines, quand Ned Land s'écria :","Nous étions arrivés au pied d ' un solide bouquet de dragon , qui se les roches du centre de leurs racines , quand Ned Land s ' écria :"
1632,"As he was returning the box to his waistcoat pocket, a loud bell rang for the servants' dinner; he knew what it was.","Au moment où il remettait sa tabatière dans la poche de son habit, une cloche se fit entendre pour annoncer le repas des domestiques.","Comme il rentrait dans sa poche , un grand bruit de cloche retentit le dîner des domestiques ; il savait ce qu ’ il faisait ."
1633,That is his mark.,C’est l’une de ses traces.,C ’ est son but .
1634,"No, monsieur, he has not a lady with him.""","Non, monsieur, il n'est pas avec une femme.","Non , monsieur , il n ' a pas une dame avec lui ."
1635,"They must, therefore, be satisfied with visiting each hole, and rummaging in it with a stick, hoping by dint of patience to do what could not be done in any other way.","Il fallut donc se résigner à visiter chaque gîte, à le fouiller du bâton, à faire, à force de patience, ce qu'on ne pouvait faire autrement.","Il fallait donc compter de visiter chaque trou , qu ' ils y en y d ' une canne , en attendant de faire ce qu ' on ne pourrait faire en aucune autre chemin ."
1636,"At the top of the hill, however, they settled down into their swing once more.","Au sommet de la côte, elles reprirent pourtant leur bel élan.","Au sommet de la colline , ils s ’ dans leurs une fois de nouveau ."
1637,"Le surlendemain soir, tout Parme répétait un sonnet sublime.","On the evening of the following day, the whole of Parma was repeating a sublime sonnet.","Two days later , everything in Parma repeated a sublime sonnet ."
1638,"Fabrice lui fit signe de se taire ; puis, après avoir déjeuné rapidement, le sourire du bonheur errant sur ses lèvres, il se leva ; Pépé le suivit, et, pour la troisième fois notre héros entra dans Saint-Pétrone.","Fabrizio made a sign to him to say nothing; then, having made a hasty meal, a smile of happiness hovering over his lips, he rose; Peppe followed him, and, for the third time, our hero entered the church of San Petronio.","Fabrizio made a sign of mouth on how ; then , after their , the smile on his lips , he rose to his . Peppe and followed him for the third time our hero on into San Petronio ."
1639,"The clay, soaked in water, was mixed by the feet and hands of the manipulators, and then divided into pieces of equal size.","L'argile, imbibée d'eau, corroyée ensuite avec les pieds et les poignets des manipulateurs, fut divisée en prismes d'égale grandeur.","L ' eau , trempé d ' eau , se mêlait aux pieds de l ' argile , des , puis se en morceaux de taille médiocre ."
1640,"Is it natural that he should stand for five or ten minutes, as Dr. Mortimer, with more practical sense than I should have given him credit for, deduced from the cigar ash?""","Est-il normal qu’il soit resté là debout cinq ou dix minutes, comme l’a déduit de la cendre du cigare le docteur Mortimer, lequel a montré là plus de sens pratique que je ne l’aurais espéré ?","Est - il naturel qu ’ il se pendant cinq ou dix minutes , comme le docteur Mortimer , avec plus de bon sens que je ne l ’ aurais donné crédit d ’ avis , - t - il du ?"
1641,"It was agreed, therefore, that they should search for his remains, and give them at least Christian burial.",Il convenait donc de chercher ses restes et de leur donner au moins une sépulture chrétienne. Le jour parut.,"Il fut donc convenu qu ' on ses restes , et les donner au moins une chrétienne ."
1642,"""In fact,"" said the reporter, ""instead of building a house it would be more important to build a boat, if by chance we are not more than a hundred miles from an inhabited coast.""","-- En effet, dit le reporter, au lieu de construire une maison, nous pouvons avoir intérêt à construire un bateau, si par hasard nous ne sommes qu'à une centaine de milles d'une côte habitée.","-- En effet , dit le reporter , au lieu de construire une maison , il serait plus important de construire un canot , si par hasard nous ne sommes pas à moins de cent milles de la côte habitée ."
1643,"Opposite them, on the other side of the street, between a coal wharf and a petroleum warehouse, a large platform had been erected in the open air, towards which the current of the crowd seemed to be directed.","Devant eux, de l'autre côté de la rue, entre le wharf d'un marchand de charbon et le magasin d'un négociant en pétrole, se développait un large bureau en plein vent, vers lequel les divers courants de la foule semblaient converger.","En face , de l ' autre côté de la rue , entre un port de houille et d ' un pont de pétrole , une large estrade était , l ' air libre dont le courant semblait etre fait le courant de la foule ."
1644,"On the left, the sight extended several miles to the north; but, on the northwest, at the point occupied by the explorers, it was cut short by the ridge of a fantastically-shaped spur, which formed a powerful support of the central cone.","À gauche, le rayon de vue gagnait bien quelques milles au nord; toutefois, dès le nord-ouest, au point qu'occupaient les explorateurs, il était coupé net par l'arête d'un contrefort bizarrement taillé, qui formait comme la puissante culée du cône central.","À gauche , la vue s ' étendait à un certain milles au nord ; mais , sur le nord - ouest , à l ' endroit où les explorateurs , peu à peu près , se à l ' arête d ' une assez puissance , qui formaient un puissant appui de l ' ascension de l ' atmosphère ."
