,Source,Expected,Predicted
4040,"D’Artagnan took his hat, examined the hole made by the ball, and shook his head.","D'Artagnan prit son chapeau, examina le trou de la balle, et secoua la tête.","D ' Artagnan prit son chapeau , examina le trou par la balle , et secoua la tête ."
4041,"He had resolved to follow the supposed robber to Calcutta, and farther, if necessary.",Son parti fut aussitôt pris de l'accompagner jusqu'à Calcutta et plus loin s'il le fallait.,"Il avait résolu de suivre tout ce qui avait résolu à Calcutta , et plus loin , s ' il le fallait ."
4042,"'To begin with,' said the Cat, 'a dog's not mad. You grant that?'","« D’abord, » dit le Chat, « un chien n’est pas fou ; vous convenez de cela. »","« À commencer , » dit le Chat , « un chien de chien ! - vous cela ?"
4043,Who supplies our wants? Who provides our means of subsistence?,Qui donc pourvoit à nos besoins? qui donc fournit à notre subsistance?,Qui prouve nos besoins ? qui marque notre gibier ?
4044,"Then d’Artagnan ceased knocking, and prayed with an accent so full of anxiety and promises, terror and cajolery, that his voice was of a nature to reassure the most fearful.","Alors d'Artagnan cessa de frapper et pria, avec un accent si plein d'inquiétude et de promesses, d'effroi et de cajolerie, que sa voix était de nature à rassurer de plus peureux.","Alors d ' Artagnan cessa de frapper , et pria avec un accent plein de anxiété et de terreur et de terreur , que sa voix était de nature à rassurer l ' affreux résultat ."
4045,"""Everybody knows about this affair in Bundelcund.""","-- C'est une histoire que tout le monde connaît dans le Bundelkund, répondit le guide.",-- Chacun sait ce qui se trouve dans ce sens au Bundelkund .
4046,Please be so good as to obtain leave for me to go and dine for forty sous in some obscure inn.',"De grâce, obtenez-moi la permission d’aller dîner à quarante sous dans quelque auberge obscure.",Daignez m ’ en apporter pour aller dîner quarante sous dans une auberge obscure .
4047,She was far from possessing the necessary coolness to seek to read in his eyes what he was feeling for her at that moment.,Elle était loin d’avoir le sang-froid nécessaire pour chercher à deviner dans ses yeux ce qu’il sentait pour elle en cet instant.,Elle allait bien se posséder à présent le sang - froid pour lire dans ses yeux ce qu ’ il lui inspirait .
4048,"It was gratitude; gratitude, not merely for having once loved her, but for loving her still well enough to forgive all the petulance and acrimony of her manner in rejecting him, and all the unjust accusations accompanying her rejection.","Elle était reconnaissante a Darcy non seulement de l’avoir aimée, mais de l’aimer encore assez pour lui pardonner l’impétuosité et l’amertume avec lesquelles elle avait accueilli sa demande, ainsi que les accusations injustes qu’elle avait jointes a son refus.","C ' était reconnaissance , de la reconnaissance , non seulement pour l ' avoir aimé , mais pour aimer encore qu ' il se avec bruit et bruit ; puis , en le serrant doucement , toutes les accusations qui firent accompagner son refus ."
4049,She could have seen in it nothing else than a painful consequence of their disparity of age.,Elle n’y eût pu voir autre chose qu’un triste effet de la disproportion des âges.,Elle n ’ y avait rien d ’ autre chose que par suite de tristes ennuis à leurs fortunes .
4050,I shall be worn out to-morrow at my office.,Je serai éreinté aujourd'hui à mon bureau.,Je serai rudement à mes études .
4051,"Felton, in his rapid walk, reviewed in his mind all the accusations against the favorite of James I and Charles I, furnished by two years of premature meditation and a long sojourn among the Puritans.","Felton, dans sa marche rapide, repassait ce que dix années de méditations ascétiques et un long séjour au milieu des puritains lui avaient fourni d'accusations vraies ou fausses contre le favori de Jacques VI et de Charles Ier.","Felton , dans sa marche rapide , en attendant tous les accusations contre le favori de James que je , ainsi que deux , dans sa longue rêverie , et un long séjour dans les puritains ."
4052,"The woman was beckoning him from the chaise, and he staring up at her with the queerest expression upon his face.","De la chaise, la femme faisait des signes et il la regardait d'un air d'étonnement comique.","La femme le geste , il la regardait d ' un geste , lui les yeux sur son visage ."
4053,She forgot herself.,Elle a manqué d’usage.,Elle s ’ oubliait .
4054,"At the same instant the assembly was blown in our village, and we rushed for our arms and fell in.","Au même instant, on sonna, dans notre village, au rassemblement. Nous courûmes à nos armes et on se forma.","Le même jour , la réunion fut suspendue à notre village , et nous nous nous levâmes pour nous permettre de tomber ."
4055,Jane Austen,Jane Austen,Jane
4056,Veux-je gâter à jamais cette admirable position ?,Do I wish to ruin for all time so admirable a position?,- I to never that admirable position ?
4057,"I am tired out with seeing people who always want the same thing; who pay me for it, and then think they are quit of me.","Je suis lasse, à la fin, de voir sans cesse des gens qui viennent me demander la même chose, qui me payent et qui se croient quittes avec moi.","Je suis las de voir les gens qui ont toujours besoin de cette chose ; ceux qui me le , et ne croyez donc pas qu ' on me quitte ."
4058,"He was struggling for the appearance of composure, and would not open his lips till he believed himself to have attained it.","Visiblement, il luttait pour reconquérir son sang-froid et il n’ouvrit la bouche que lorsqu’il pensa y etre parvenu.","Il se battait à se battre avec l ’ air d ’ un air froid , et ne voulait pas ouvrir les lèvres jusqu ’ à ce qu ’ il eût atteint ."
4059,"""What a woman!"" he said to himself, watching her as she went.",-- Quelle femme! se dit-il en la regardant s’éloigner.,« Quelle femme ! se disait - il en la regardant comme elle allait .
4060,"""Therese,"" he said, ""don't you recall our afternoons in this room? Then I came in by that door, but today I came in by this one.","—Thérèse, dit-il en se penchant vers la jeune femme, te souviens-tu de nos après-midi dans cette chambre?… Je venais par cette porte….","— Thérèse , lui dit - il , ne vous rappelez - vous pas nos après - midi dans cette chambre ? je suis venu par cette porte , mais aujourd ' hui je suis arrivée par celle - ci ."
4061,They thus came to think of the corpse of the drowned man extended on a slab at the Morgue.,Ils arrivèrent ainsi à songer au cadavre du noyé étalé sur une dalle de la Morgue.,"Ils arrivèrent ainsi au cadavre du cadavre , étendu sur une dalle de la Morgue ."
4062,"When one has to work, one works; isn't it true?","Quand il faut travailler, on travaille, n'est-ce pas?","Quand on a au travail , un des ouvrages , il n ' est pas vrai ?"
4063,"Cyrus Harding gazed for some time at this splendid constellation, which has at its summit and at its base two stars of the first magnitude, at its left arm a star of the second, and at its right arm a star of the third magnitude.","Cyrus Smith observa pendant quelque temps cette splendide constellation, qui porte à son sommet et à sa base deux étoiles de première grandeur, au bras gauche une étoile de seconde, au bras droit une étoile de troisième grandeur.","Cyrus Smith considéra quelque temps cette splendide , qui a à son sommet et à sa base deux étoiles de la première grandeur , à son bras gauche une étoile de second , et à son bras droit une étoile de la troisième grandeur ."
4064,"There is a vast gap between his position and that of my own blood relation, and you must let him feel that you are his superior.""",Il y a un large fossé entre sa position et celle d'un de mes proches parents et vous devez lui faire sentir que vous êtes son supérieur.,"Il y a une vaste passe entre sa position et celle de mon sang , et il faut lui laisser sentir que vous êtes son supérieur ."
4065,"And all the evening long the timid townsmen's doors have had to be quick opened to let in rough groups of soldiers, for whom there must be found both board and lodging, and the best of both, or woe betide the house and all within; for the sword is judge and jury, plaintiff and executioner, in these tempestuous times, and pays for what it takes by sparing those from whom it takes it, if it pleases it to do so.","Toute la soirée, les portes des timides citadins ont du s’ouvrir en hâte pour laisser pénétrer de farouches soudards exigeant le gîte et le couvert – et du meilleur, ou gare a la maison et tout ce qui s’y trouve ! Car, en ces jours de tempete, le glaive est juge et partie, plaignant et exécuteur, et paie ce qu’il prend en épargnant, s’il le veut bien, ceux qu’il dépouille.","Et toute la soirée , les portes si violentes de la , dut être vivement ouvertes à mettre en poids des soldats , pour lesquels il y avait trouvé deux ou trois logement et le plus commode , ou bien des dans toute la maison ; car l ' épée est juge et le bourreau , en ces temps d ' ouragan et de ces parts de l ' épargner ce qu ' il faut , s ' il plaît de faire ."
4066,"Crois-moi, pour toi comme pour moi, ce serait une triste vie que celle d’Amérique.","""Believe me, for you just as much as for myself, it would be a wretched existence there in America.""","Believe myself , as you as I myself , it would be a sad life which this of America ."
